"auto_id","unit","id","DATACLASS","CORTEX","TECHNIQUE","ALTER","EDGEDAMAGE","TYPE","FBSECOND","FBTHIRD","PLATSURF","PLATEXT","FORM","SCARMORPH","RETEDGES","RETINTENSE","REPRISE","LENGTH","WIDTH","MAXWIDTH","THICKNESS","PLATWIDTH","PLATTHICK","MATERIAL","EXTSURFACE","EXTTYPE","WEIGHT","PLATTECH","PLATANG","MULTIPLE","EPA","SHAPE","SUPPORT","SURFPCT","PROXREMOVS","PREPPLATS","FLAKDIRECT","SCARLENGTH","SCARWIDTH"
5934,"D1",106,"COMPFLAKE","10-40%","NORMAL","LIGHTPATINA","INTERIOR",NA,NA,NA,"LRG PLAIN","NONE","NORMAL","RADIAL",NA,NA,NA,47.9,32.7,35.4,10.4,15.1,9.3,"LOCAL CAMPANIEN","10-40%","N/A",24,"NORMAL",0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
5935,"D1",107,"COMPFLAKE","0%","NORMAL","HEAVY PATINA","NONE",NA,NA,NA,"STRT FACET","NONE","NORMAL","RADIAL",NA,NA,NA,49.2,41.1,41.1,16.2,14.5,7.2,"LOCAL CAMPANIEN","0-10%","N/A",27,"NORMAL",0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
5936,"D1",108,"COMPFLAKE","0%","NORMAL","HEAVY PATINA","NONE",NA,NA,NA,"LRG PLAIN","NONE","NORMAL","N/A",NA,NA,NA,45.6,24.5,34,10.5,21.3,8.4,"LOCAL CAMPANIEN","0-10%","N/A",18,"NORMAL",0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
5937,"D1",109,"DISTFLAKE","60-90%","NORMAL","HEAVY PATINA","EXTERIOR",NA,NA,NA,NA,NA,"NORMAL","OTHER",NA,NA,NA,0,0,0,0,0,0,"LOCAL CAMPANIEN","60-90%","CORTEX",9,NA,0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
5938,"D1",110,"DISTFLAKE","0%","NORMAL","HEAVY PATINA","NONE",NA,NA,NA,NA,NA,"NORMAL","N/A",NA,NA,NA,0,0,0,0,0,0,"LOCAL CAMPANIEN","0-10%","N/A",8,NA,0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
5940,"D1",112,"PROXFLAKE","0%","NORMAL","HEAVY PATINA","NONE",NA,NA,NA,"LRG PLAIN","NONE","NORMAL","UNI-",NA,NA,NA,0,0,0,0,19.1,7.1,"LOCAL CAMPANIEN","0-10%","N/A",6,"NORMAL",0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
5941,"D1",113,"DISTFLAKE","0%","NORMAL","HEAVY PATINA","NONE",NA,NA,NA,NA,NA,"NORMAL","SUB-RAD",NA,"N/A","N/A",0,0,0,0,0,0,"LOCAL CAMPANIEN","0-10%","N/A",10,NA,0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
5942,"D1",114,"PROXFLAKE","90-99%","NORMAL","UNALTERED","NONE",NA,NA,NA,"STRT FACET","NONE","NORMAL","OTHER",NA,NA,NA,0,0,0,0,14.1,9,"LOCAL CAMPANIEN","90-100%","CORTEX",9,"NORMAL",0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
5943,"D1",115,"COMPFLAKE","0%","NORMAL","HEAVY PATINA","EXTERIOR",NA,NA,NA,"LRG PLAIN","NONE","NORMAL","PLAIN",NA,NA,NA,26.9,32.9,33,8.1,22.4,6.2,"EXOTIC","0-10%","N/A",8,"NORMAL",0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
5944,"D1",116,"PROXFLAKE","0%","NORMAL","HEAVY PATINA","NONE",NA,NA,NA,"LRG PLAIN","NONE","NORMAL","UNI-",NA,NA,NA,0,0,0,0,13.8,5,"LOCAL CAMPANIEN","0-10%","N/A",10,"NORMAL",0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
5945,"D1",117,"PROXFLAKE","0%","NORMAL","HEAVY PATINA","NONE",NA,NA,NA,"STRT FACET","NONE","NORMAL","N/A",NA,NA,NA,0,0,0,0,12.4,7.2,"LOCAL CAMPANIEN","0-10%","N/A",25,"NORMAL",0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
5946,"D1",118,"COMPFLAKE","0%","OTHER","HEAVY PATINA","NONE",NA,NA,NA,"PNCT CORT","NONE","ANGULAR","OTHER",NA,NA,NA,33.5,18.3,22.4,15.3,5.1,3.1,"LOCAL CAMPANIEN","0-10%","N/A",10,"NORMAL",0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
5947,"D1",119,"DIST TOOL","0%","NORMAL","HEAVY PATINA","NONE",9,NA,NA,NA,NA,"NORMAL","N/A",NA,NA,NA,0,0,0,0,0,0,"LOCAL CAMPANIEN","0-10%","N/A",6,"NORMAL",0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
5948,"D1",120,"COMPFLAKE","90-99%","NORMAL","HEAVY PATINA","EXT/INT",NA,NA,NA,"LRG PLAIN","NONE","NORMAL","OTHER",NA,NA,NA,39.7,35.6,35.4,8.6,13,5.2,"LOCAL CAMPANIEN","90-100%","CORTEX",12,"NORMAL",0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
5949,"D1",121,"COMPTOOL","40-60%","NORMAL","UNALTERED","NONE",42,NA,NA,"LRG PLAIN","NONE","NORMAL","OTHER",NA,"N/A","N/A",63.8,42.1,45.9,16,32,11.5,"QUARTZITE","40-60%","CORTEX",44,"CLACTONIAN",0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
5950,"D1",122,"DISTFLAKE","90-99%","NORMAL","HEAVY PATINA","NONE",NA,NA,NA,NA,NA,"NORMAL","OTHER",NA,NA,NA,0,0,0,0,0,0,"LOCAL CAMPANIEN","90-100%","CORTEX",10,NA,0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
5951,"D1",123,"PROXFLAKE","0%","NORMAL","HEAVY PATINA","NONE",NA,NA,NA,"LRG PLAIN","NONE","ANGULAR","SUB-RAD",NA,NA,NA,56.1,45.4,52.8,28.9,22.3,10.4,"LOCAL CAMPANIEN","0-10%","N/A",88,"NORMAL",0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
5952,"D1",124,"COMPFLAKE","10-40%","NORMAL","HEAVY PATINA","INTERIOR",NA,NA,NA,"STRT FACET","NONE","NORMAL","UNI-",NA,NA,NA,37.1,30.5,40,10.5,30,8.2,"LOCAL CAMPANIEN","10-40%","N/A",12,"NORMAL",0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
5953,"D1",125,"MED TOOL","10-40%","NORMAL","HEAVY PATINA","NONE",43,NA,NA,NA,NA,"NORMAL","N/A",NA,"N/A","N/A",0,0,0,0,0,0,"LOCAL CAMPANIEN","10-40%","CORTEX",24,NA,0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
5954,"D1",126,"COMPFLAKE","40-60%","NORMAL","HEAVY PATINA","NONE",NA,NA,NA,"STRT FACET","NONE","NORMAL","N/A",NA,NA,NA,61.3,30.1,39.7,9.3,25.5,6.2,"LOCAL CAMPANIEN","40-60%","CORTEX",24,"NORMAL",0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
5955,"D1",127,"DISTFLAKE","0%","N/A","HEAVY PATINA","NONE",NA,NA,NA,NA,NA,"NORMAL","N/A",NA,NA,NA,0,0,0,0,0,0,"LOCAL CAMPANIEN","0-10%","N/A",3,NA,0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
5956,"D1",128,"DISTFLAKE","90-99%","NORMAL","LIGHTPATINA","NONE",NA,NA,NA,NA,NA,"ANGULAR","OTHER",NA,NA,NA,0,0,0,0,0,0,"LOCAL CAMPANIEN","90-100%","CORTEX",15,NA,0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
5957,"D1",129,"PROXTOOL","0%","NORMAL","LIGHTPATINA","NONE",13,NA,NA,"STRT FACET","NONE","NORMAL","N/A",NA,"HEAVY","N/A",0,0,0,0,5.5,2.5,"LOCAL CAMPANIEN","0-10%","N/A",14,"NORMAL",0,"YES",NA,NA,NA,NA,NA,NA,NA,NA,NA
5958,"D1",130,"DISTFLAKE","0%","NORMAL","HEAVY PATINA","NONE",NA,NA,NA,NA,NA,"NORMAL","N/A",NA,NA,NA,0,0,0,0,0,0,"LOCAL CAMPANIEN","0-10%","N/A",7,NA,0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
5959,"D1",131,"COMPFLAKE","0%","LEVAL","HEAVY PATINA","NONE",1,NA,NA,"LRG PLAIN","NONE","NORMAL","SUB-RAD",NA,NA,NA,54.2,24.3,27.8,6.2,24.6,5.9,"LOCAL CAMPANIEN","0-10%","N/A",12,"NORMAL",0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
5960,"D1",132,"COMPFLAKE","0%","NORMAL","HEAVY PATINA","NONE",NA,NA,NA,"LRG PLAIN","NONE","NORMAL","UNI-",NA,NA,NA,26.7,24.5,24.7,6.5,8.6,2.9,"LOCAL CAMPANIEN","0-10%","N/A",4,"NORMAL",0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
5961,"D1",133,"PROXFLAKE","0%","NORMAL","HEAVY PATINA","EXT/INT",NA,NA,NA,"LRG PLAIN","NONE","NORMAL","N/A",NA,NA,NA,0,0,0,0,18.6,6.6,"LOCAL CAMPANIEN","0-10%","N/A",13,"NORMAL",0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
5962,"D1",134,"SHATTER","-1",NA,"HEAVY PATINA","NONE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,"LOCAL CAMPANIEN","N/A","N/A",17,NA,0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
5963,"D1",135,"COREFRAG","0%","N/A","HEAVY PATINA","NONE",NA,NA,NA,NA,NA,"NORMAL","N/A",NA,NA,NA,43,0,34,21.3,0,0,"LOCAL CAMPANIEN","0-10%","N/A",21,NA,0,"NO",NA,"DISK","N/A",1,1,0,"MULTIFACE",33.17,23.78
5964,"D1",136,"COMPTOOL","1-10%","NORMAL","HEAVY PATINA","NONE",10,NA,NA,"REMOVED","MISSING","NORMAL","OTHER",NA,"HEAVY","N/A",57.3,32.8,33,11.8,0,0,"LOCAL CAMPANIEN","0-10%","CORTEX",24,"NORMAL",0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
5965,"D1",137,"MEDFLAKE","0%","NORMAL","HEAVY PATINA","NONE",NA,NA,NA,NA,NA,"NORMAL","PLAIN",NA,NA,NA,0,0,0,0,0,0,"QUARTZITE","0-10%","N/A",35,NA,0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
5966,"D1",138,"PROXFLAKE","0%","NORMAL","HEAVY PATINA","NONE",NA,NA,NA,"STRT FACET","NONE","NORMAL","UNI-",NA,NA,NA,34.8,22.6,26.6,8.3,13.2,4.5,"LOCAL CAMPANIEN","0-10%","N/A",8,"NORMAL",0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
5967,"D1",139,"COMPFLAKE","0%","OTHER","UNALTERED","NONE",NA,NA,NA,"LRG PLAIN","NONE","ANGULAR","N/A",NA,NA,NA,72.3,48,74,28.6,0,0,"EXOTIC","0-10%","N/A",113,"NORMAL",0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
5968,"D1",140,"COMPTOOL","10-40%","NORMAL","HEAVY PATINA","EXT/INT",21,NA,NA,"LRG PLAIN","NONE","ANGULAR","N/A",NA,"HEAVY","N/A",58.4,36.4,37,22.7,14,8.1,"LOCAL CAMPANIEN","10-40%","CORTEX",40,"NORMAL",0,"YES",NA,NA,NA,NA,NA,NA,NA,NA,NA
5969,"D1",141,"COREFRAG","-1","N/A","HEAVY PATINA","NONE",NA,NA,NA,NA,NA,"NORMAL","SUB-RAD",NA,NA,NA,70,0,50.9,25,0,0,"LOCAL CAMPANIEN","N/A","N/A",64,NA,0,"NO",NA,"NORMAL","FLAKE",90,5,0,"MULTI-COMMON",54.14,30.45
5970,"D1",142,"MANUPORT","-1",NA,"OTHER","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,0,17,14,0,0,"EXOTIC","N/A",NA,0,NA,0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
5971,"D1",143,"DISTFLAKE","0%","RETFLK","WHITE","NONE",NA,NA,NA,NA,NA,"NORMAL","PLAIN",NA,NA,NA,0,0,0,0,0,0,"LOCAL CAMPANIEN","0-10%","N/A",1,NA,0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
5972,"D1",144,"SHATTER","-1",NA,"BURNED","NONE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,"LOCAL CAMPANIEN","N/A","CORTEX",9,NA,0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
5973,"D1",145,"PROXFLAKE","0%","NORMAL","HEAVY PATINA","EXTERIOR",NA,NA,NA,"LRG PLAIN","NONE","NORMAL","N/A",NA,NA,NA,0,0,0,0,21.3,10.5,"LOCAL CAMPANIEN","0-10%","N/A",45,"NORMAL",0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
5974,"D1",146,"PROXTOOL","0%","NORMAL","HEAVY PATINA","NONE",9,NA,NA,"LRG PLAIN","NONE","NORMAL","N/A",NA,"LIGHT","N/A",0,0,0,0,13,8.9,"LOCAL CAMPANIEN","0-10%","N/A",18,"NORMAL",0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
5975,"D1",147,"COMPFLAKE","0%","OTHER","HEAVY PATINA","NONE",NA,NA,NA,"LRG PLAIN","NONE","NORMAL","N/A",NA,NA,NA,57.1,48.2,52.6,17.9,16.9,7.2,"LOCAL CAMPANIEN","0-10%","N/A",52,"NORMAL",0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
5976,"D1",148,"COMPFLAKE","10-40%","NORMAL","HEAVY PATINA","NONE",NA,NA,NA,"LRG PLAIN","NONE","NORMAL","N/A",NA,NA,NA,35.6,27.1,38.1,9.7,8.6,2.9,"LOCAL CAMPANIEN","10-40%","CORTEX",10,"NORMAL",0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
5977,"D1",149,"COMPFLAKE","10-40%","NORMAL","HEAVY PATINA","NONE",NA,NA,NA,NA,NA,"NORMAL","N/A",NA,NA,NA,0,0,0,0,0,0,"LOCAL CAMPANIEN","10-40%","CORTEX",9,"NORMAL",0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
5978,"D1",150,"DISTFLAKE","10-40%","NORMAL","HEAVY PATINA","NONE",NA,NA,NA,NA,NA,"NORMAL","N/A",NA,NA,NA,0,0,0,0,0,0,"LOCAL CAMPANIEN","10-40%","N/A",11,NA,0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
5980,"D1",152,"COMPFLAKE","0%","NORMAL","HEAVY PATINA","EXTERIOR",NA,NA,NA,"LRG PLAIN","NONE","NORMAL","SUB-RAD",NA,NA,NA,33.7,20.5,21.5,6.5,11.8,8.9,"LOCAL CAMPANIEN","0-10%","N/A",6,"NORMAL",0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
5981,"D1",153,"COMPFLAKE","40-60%","NORMAL","HEAVY PATINA","NONE",NA,NA,NA,"LRG PLAIN","NONE","NORMAL","UNI-",NA,NA,NA,37.9,29.3,38.3,13.6,18.8,4.9,"LOCAL CAMPANIEN","40-60%","CORTEX",18,"NORMAL",0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
5982,"D1",154,"MEDFLAKE","1-10%","N/A","LIGHTPATINA","EXT/INT",NA,NA,NA,NA,NA,"NORMAL","N/A",NA,NA,NA,0,0,0,0,0,0,"LOCAL CAMPANIEN","0-10%","CORTEX",18,NA,0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
5983,"D1",155,"PROXFLAKE","0%","NORMAL","HEAVY PATINA","EXTERIOR",NA,NA,NA,"LRG PLAIN","NONE","NORMAL","SUB-RAD",NA,NA,NA,0,0,0,0,21.1,8.1,"LOCAL CAMPANIEN","0-10%","N/A",18,"NORMAL",0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
5984,"D1",156,"DISTFLAKE","60-90%","N/A","HEAVY PATINA","NONE",NA,NA,NA,NA,NA,"ANGULAR","OTHER",NA,NA,NA,0,0,0,0,0,0,"LOCAL CAMPANIEN","60-90%","CORTEX",14,NA,0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
5986,"D1",158,"DISTFLAKE","0%","NORMAL","HEAVY PATINA","NONE",NA,NA,NA,NA,NA,"NORMAL","RADIAL",NA,NA,NA,0,0,0,0,0,0,"LOCAL CAMPANIEN","0-10%","N/A",7,NA,0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
5987,"D1",159,"MEDFLAKE","0%","N/A","HEAVY PATINA","NONE",NA,NA,NA,NA,NA,"ANGULAR","PLAIN",NA,NA,NA,0,0,0,0,0,0,"QUARTZITE","0-10%","N/A",34,NA,0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
5988,"D1",160,"COMPFLAKE","10-40%","NORMAL","HEAVY PATINA","NONE",NA,NA,NA,"LRG PLAIN","NONE","NORMAL","PLAIN",NA,NA,NA,34,27.1,43.2,12.2,17.1,7.7,"LOCAL CAMPANIEN","10-40%","N/A",18,"NORMAL",0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
5989,"D1",161,"COMPFLAKE","0%","OTHER","HEAVY PATINA","NONE",NA,NA,NA,"LRG PLAIN","NONE","NORMAL","SUB-RAD",NA,NA,NA,24.4,20.7,23.8,5.3,6.5,1.5,"LOCAL CAMPANIEN","0-10%","N/A",7,"NORMAL",0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
5990,"D1",162,"MEDFLAKE","0%","NORMAL","HEAVY PATINA","NONE",NA,NA,NA,NA,NA,"NORMAL","N/A",NA,NA,NA,0,0,0,0,0,0,"LOCAL CAMPANIEN","0-10%","N/A",6,NA,0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
5991,"D1",163,"MEDFLAKE","-1","N/A","HEAVY PATINA","NONE",NA,NA,NA,NA,NA,"NORMAL","N/A",NA,NA,NA,0,0,0,0,0,0,"EXOTIC","N/A","N/A",6,NA,0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
5992,"D1",164,"COMPFLAKE","1-10%","NORMAL","HEAVY PATINA","EXTERIOR",38,NA,NA,"LRG PLAIN","NONE","NORMAL","PLAIN",NA,NA,NA,43.9,21.2,26.7,6.5,19.1,8.9,"LOCAL CAMPANIEN","0-10%","CORTEX",12,"NORMAL",0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
5993,"D1",165,"MEDFLAKE","0%","NORMAL","HEAVY PATINA","EXT/INT",NA,NA,NA,NA,NA,"NORMAL","N/A",NA,NA,NA,0,0,0,0,0,0,"LOCAL CAMPANIEN","0-10%","N/A",21,NA,0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
5994,"D1",166,"COMPFLAKE","40-60%","NORMAL","HEAVY PATINA","NONE",NA,NA,NA,"LRG PLAIN","NONE","NORMAL","SUB-RAD",NA,NA,NA,57.4,40.5,43.8,14.7,11.7,9,"LOCAL CAMPANIEN","40-60%","CORTEX",36,"NORMAL",0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
5995,"D1",167,"MEDFLAKE","0%","N/A","HEAVY PATINA","NONE",NA,NA,NA,NA,NA,"ANGULAR","N/A",NA,NA,NA,0,0,0,0,0,0,"LOCAL CAMPANIEN","0-10%","N/A",14,NA,0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
5997,"D1",169,"PROXFLAKE","40-60%","NORMAL","HEAVY PATINA","NONE",NA,NA,NA,"LRG PLAIN","NONE","NORMAL","SUB-RAD",NA,NA,NA,0,0,0,0,9.4,3.3,"LOCAL CAMPANIEN","40-60%","CORTEX",8,"NORMAL",0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
5998,"D1",170,"COMPFLAKE","0%","OTHER","HEAVY PATINA","NONE",NA,NA,NA,"LRG PLAIN","NONE","ANGULAR","UNI-",NA,NA,NA,29.3,23.8,26.5,11.7,6.2,3.4,"LOCAL CAMPANIEN","0-10%","N/A",8,"NORMAL",0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
5999,"D1",171,"DISTFLAKE","40-60%","NORMAL","HEAVY PATINA","NONE",NA,NA,NA,NA,NA,"ANGULAR","N/A",NA,NA,NA,0,0,0,0,0,0,"LOCAL CAMPANIEN","40-60%","CORTEX",16,NA,0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
6000,"D1",172,"DIST TOOL","40-60%","OTHER","HEAVY PATINA","NONE",30,NA,NA,NA,NA,"ANGULAR","N/A","1","NORMAL","NONE",0,0,0,0,0,0,"LOCAL CAMPANIEN","40-60%","CORTEX",88,"NORMAL",0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
6001,"D1",173,"PROXFLAKE","1-10%","NORMAL","HEAVY PATINA","NONE",NA,NA,NA,"PNCT PLAIN","NONE","NORMAL","PLAIN",NA,NA,NA,0,0,0,0,13.9,2.2,"LOCAL CAMPANIEN","0-10%","CORTEX",7,"NORMAL",0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
6002,"D1",174,"DISTFLAKE","0%","NORMAL","HEAVY PATINA","NONE",NA,NA,NA,NA,NA,"NORMAL","N/A",NA,NA,NA,0,0,0,0,0,0,"LOCAL CAMPANIEN","0-10%","N/A",13,NA,0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
6003,"D1",175,"DIST TOOL","10-40%","OTHER","HEAVY PATINA","NONE",30,NA,NA,NA,NA,"ANGULAR","N/A","1","NORMAL","NONE",0,0,0,0,0,0,"LOCAL CAMPANIEN","10-40%","CORTEX",84,"NORMAL",0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
6004,"D1",176,"DISTFLAKE","90-99%","NORMAL","HEAVY PATINA","NONE",NA,NA,NA,NA,NA,"ANGULAR","N/A",NA,NA,NA,0,0,0,0,0,0,"LOCAL CAMPANIEN","90-100%","CORTEX",28,NA,0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
6005,"D1",177,"DISTFLAKE","0%","NORMAL","HEAVY PATINA","NONE",NA,NA,NA,NA,NA,"NORMAL","N/A",NA,NA,NA,0,0,0,0,0,0,"LOCAL CAMPANIEN","0-10%","N/A",4,"NORMAL",0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
6006,"D1",178,"COMPFLAKE","1-10%","OTHER","HEAVY PATINA","NONE",NA,NA,NA,"LRG PLAIN","NONE","NORMAL","BI-",NA,NA,NA,31,35.4,38.7,11.3,21.1,9.2,"LOCAL CAMPANIEN","0-10%","CORTEX",14,"NORMAL",0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
6007,"D1",179,"COMPFLAKE","0%","NORMAL","HEAVY PATINA","NONE",NA,NA,NA,"LRG PLAIN","NONE","NORMAL","N/A",NA,NA,NA,47.8,39.6,43,10.7,7.7,2.9,"LOCAL CAMPANIEN","0-10%","N/A",21,"NORMAL",0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
6008,"D1",180,"DISTFLAKE","0%","N/A","HEAVY PATINA","NONE",NA,NA,NA,NA,NA,"NORMAL","SUB-RAD",NA,NA,NA,0,0,0,0,0,0,"LOCAL CAMPANIEN","0-10%","N/A",6,NA,0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
6009,"D1",181,"COMPTOOL","60-90%","NORMAL","HEAVY PATINA","NONE",9,"42",NA,"LRG PLAIN","NONE","NORMAL","OTHER",NA,"NORMAL","N/A",41.75,35.8,40.3,17.1,30.9,8.5,"LOCAL CAMPANIEN","60-90%","CORTEX",32,"NORMAL",0,"YES",NA,NA,NA,NA,NA,NA,NA,NA,NA
6010,"D1",182,"COMPFLAKE","10-40%","NORMAL","HEAVY PATINA","NONE",38,NA,NA,"LRG PLAIN","NONE","NORMAL","N/A",NA,NA,NA,49.8,32.3,34.1,13.7,10.4,4.9,"LOCAL CAMPANIEN","10-40%","CORTEX",22,"NORMAL",0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
6012,"D1",184,"MEDFLAKE","0%","NORMAL","HEAVY PATINA","NONE",NA,NA,NA,NA,NA,"NORMAL","N/A",NA,NA,NA,0,0,0,0,0,0,"LOCAL CAMPANIEN","0-10%","N/A",5,NA,0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
6013,"D1",185,"COMPFLAKE","10-40%","NORMAL","HEAVY PATINA","INTERIOR",38,NA,NA,"LRG PLAIN","NONE","NORMAL","UNI-",NA,NA,NA,54,24.1,26,11.6,18.7,10.1,"LOCAL CAMPANIEN","10-40%","CORTEX",18,"NORMAL",0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
6014,"D1",186,"SHATTER","-1",NA,"HEAVY PATINA","NONE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,"LOCAL CAMPANIEN","N/A","N/A",15,NA,0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
6015,"D1",187,"PROXFLAKE","0%","NORMAL","HEAVY PATINA","EXTERIOR",NA,NA,NA,"DIHEDRAL","NONE","NORMAL","SUB-RAD",NA,NA,NA,0,0,0,0,9.7,5.6,"LOCAL CAMPANIEN","0-10%","N/A",8,"NORMAL",0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
6016,"D1",188,"COMPFLAKE","1-10%","NORMAL","HEAVY PATINA","NONE",NA,NA,NA,"LRG PLAIN","NONE","NORMAL","BI-",NA,NA,NA,37.7,24.9,32.9,11.5,15.6,8.1,"LOCAL CAMPANIEN","0-10%","CORTEX",12,"NORMAL",0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
6017,"D1",189,"MEDFLAKE","0%","NORMAL","HEAVY PATINA","NONE",NA,NA,NA,NA,NA,"NORMAL","N/A",NA,NA,NA,0,0,0,0,0,0,"LOCAL CAMPANIEN","0-10%","N/A",6,NA,0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
6018,"D1",190,"COMPFLAKE","0%","NORMAL","HEAVY PATINA","NONE",NA,NA,NA,"CHAP GEND","NONE","NORMAL","SUB-RAD",NA,NA,NA,31.8,22.8,25,8.8,3.3,3.5,"LOCAL CAMPANIEN","0-10%","N/A",7,NA,0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
6019,"D1",191,"MEDFLAKE","0%","NORMAL","HEAVY PATINA","NONE",NA,NA,NA,NA,NA,"NORMAL","N/A",NA,NA,NA,0,0,0,0,0,0,"LOCAL CAMPANIEN","0-10%","N/A",4,NA,0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
6020,"D1",192,"DISTFLAKE","-1","N/A","HEAVY PATINA","N/A",NA,NA,NA,NA,NA,"ANGULAR","N/A",NA,NA,NA,0,0,0,0,0,0,"LOCAL CAMPANIEN","N/A","N/A",132,NA,0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
6021,"D1",193,"PROXFLAKE","10-40%","NORMAL","HEAVY PATINA","NONE",38,NA,NA,"MISSING","NONE","NORMAL","PLAIN",NA,NA,NA,0,0,0,0,0,0,"LOCAL CAMPANIEN","10-40%","CORTEX",8,"NORMAL",0,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA
